team_id,team_name,team_crest_big_pic,team_crest_small_pic,league_id
15,Nottingham Forest,https://tmssl.akamaized.net//images/wappen/head/703.png?lm=1598890289,https://tmssl.akamaized.net//images/wappen/small/703.png?lm=1598890289,0
16,Southampton FC,https://tmssl.akamaized.net//images/wappen/head/180.png?lm=1444560086,https://tmssl.akamaized.net//images/wappen/small/180.png?lm=1444560086,0
17,Tottenham Hotspur,https://tmssl.akamaized.net//images/wappen/head/148_1732012045.png?lm=1732012045,https://tmssl.akamaized.net//images/wappen/small/148_1732012045.png?lm=1732012045,0
18,West Ham United,https://tmssl.akamaized.net//images/wappen/head/379.png?lm=1464675260,https://tmssl.akamaized.net//images/wappen/small/379.png?lm=1464675260,0
19,Wolverhampton Wanderers,https://tmssl.akamaized.net//images/wappen/head/543.png?lm=1467496784,https://tmssl.akamaized.net//images/wappen/small/543.png?lm=1467496784,0
20,Blackburn Rovers,https://tmssl.akamaized.net//images/wappen/head/164.png?lm=1495228542,https://tmssl.akamaized.net//images/wappen/small/164.png?lm=1495228542,1
21,Bristol City,https://tmssl.akamaized.net//images/wappen/head/698.png?lm=1571314125,https://tmssl.akamaized.net//images/wappen/small/698.png?lm=1571314125,1
22,Burnley FC,https://tmssl.akamaized.net//images/wappen/head/1132.png?lm=1686818840,https://tmssl.akamaized.net//images/wappen/small/1132.png?lm=1686818840,1
23,Cardiff City,https://tmssl.akamaized.net//images/wappen/head/603.png?lm=1478337063,https://tmssl.akamaized.net//images/wappen/small/603.png?lm=1478337063,1
24,Coventry City,https://tmssl.akamaized.net//images/wappen/head/990.png?lm=1684518179,https://tmssl.akamaized.net//images/wappen/small/990.png?lm=1684518179,1
25,Derby County,https://tmssl.akamaized.net//images/wappen/head/22.png?lm=1407654006,https://tmssl.akamaized.net//images/wappen/small/22.png?lm=1407654006,1
26,Hull City,https://tmssl.akamaized.net//images/wappen/head/3008.png?lm=1562662491,https://tmssl.akamaized.net//images/wappen/small/3008.png?lm=1562662491,1
27,Leeds United,https://tmssl.akamaized.net//images/wappen/head/399.png?lm=1645652224,https://tmssl.akamaized.net//images/wappen/small/399.png?lm=1645652224,1
28,Luton Town,https://tmssl.akamaized.net//images/wappen/head/1031.png?lm=1457723228,https://tmssl.akamaized.net//images/wappen/small/1031.png?lm=1457723228,1
29,Middlesbrough FC,https://tmssl.akamaized.net//images/wappen/head/641.png?lm=1697546042,https://tmssl.akamaized.net//images/wappen/small/641.png?lm=1697546042,1
30,Millwall FC,https://tmssl.akamaized.net//images/wappen/head/1028.png?lm=1564722431,https://tmssl.akamaized.net//images/wappen/small/1028.png?lm=1564722431,1
31,Norwich City,https://tmssl.akamaized.net//images/wappen/head/1123.png?lm=1655469640,https://tmssl.akamaized.net//images/wappen/small/1123.png?lm=1655469640,1
32,Oxford United,https://tmssl.akamaized.net//images/wappen/head/988.png?lm=1522938199,https://tmssl.akamaized.net//images/wappen/small/988.png?lm=1522938199,1
33,Plymouth Argyle,https://tmssl.akamaized.net//images/wappen/head/2262.png?lm=1411464792,https://tmssl.akamaized.net//images/wappen/small/2262.png?lm=1411464792,1
34,Portsmouth FC,https://tmssl.akamaized.net//images/wappen/head/1020.png?lm=1565282045,https://tmssl.akamaized.net//images/wappen/small/1020.png?lm=1565282045,1
35,Preston North End,https://tmssl.akamaized.net//images/wappen/head/466.png?lm=1414769167,https://tmssl.akamaized.net//images/wappen/small/466.png?lm=1414769167,1
36,Queens Park Rangers,https://tmssl.akamaized.net//images/wappen/head/1039.png?lm=1464680692,https://tmssl.akamaized.net//images/wappen/small/1039.png?lm=1464680692,1
37,Sheffield United,https://tmssl.akamaized.net//images/wappen/head/350.png?lm=1409254138,https://tmssl.akamaized.net//images/wappen/small/350.png?lm=1409254138,1
38,Sheffield Wednesday,https://tmssl.akamaized.net//images/wappen/head/1035.png?lm=1643214896,https://tmssl.akamaized.net//images/wappen/small/1035.png?lm=1643214896,1
39,Stoke City,https://tmssl.akamaized.net//images/wappen/head/512.png?lm=1472243727,https://tmssl.akamaized.net//images/wappen/small/512.png?lm=1472243727,1
40,Sunderland AFC,https://tmssl.akamaized.net//images/wappen/head/289.png?lm=1485645633,https://tmssl.akamaized.net//images/wappen/small/289.png?lm=1485645633,1
41,Swansea City,https://tmssl.akamaized.net//images/wappen/head/2288.png?lm=1658400285,https://tmssl.akamaized.net//images/wappen/small/2288.png?lm=1658400285,1
42,Watford FC,https://tmssl.akamaized.net//images/wappen/head/1010.png?lm=1468103673,https://tmssl.akamaized.net//images/wappen/small/1010.png?lm=1468103673,1
43,West Bromwich Albion,https://tmssl.akamaized.net//images/wappen/head/984.png?lm=1457991758,https://tmssl.akamaized.net//images/wappen/small/984.png?lm=1457991758,1
44,Athletic Bilbao,https://tmssl.akamaized.net//images/wappen/head/621.png?lm=1695069038,https://tmssl.akamaized.net//images/wappen/small/621.png?lm=1695069038,2
45,Atlético de Madrid,https://tmssl.akamaized.net//images/wappen/head/13_1719403662.png?lm=1719403663,https://tmssl.akamaized.net//images/wappen/small/13_1719403662.png?lm=1719403663,2
46,CA Osasuna,https://tmssl.akamaized.net//images/wappen/head/331.png?lm=1686070937,https://tmssl.akamaized.net//images/wappen/small/331.png?lm=1686070937,2
47,CD Leganés,https://tmssl.akamaized.net//images/wappen/head/1244.png?lm=1422972468,https://tmssl.akamaized.net//images/wappen/small/1244.png?lm=1422972468,2
48,Celta de Vigo,https://tmssl.akamaized.net//images/wappen/head/940.png?lm=1406966406,https://tmssl.akamaized.net//images/wappen/small/940.png?lm=1406966406,2
49,Deportivo Alavés,https://tmssl.akamaized.net//images/wappen/head/1108.png?lm=1596131395,https://tmssl.akamaized.net//images/wappen/small/1108.png?lm=1596131395,2
50,FC Barcelona,https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,https://tmssl.akamaized.net//images/wappen/small/131.png?lm=1406739548,2
51,Getafe CF,https://tmssl.akamaized.net//images/wappen/head/3709.png?lm=1408655116,https://tmssl.akamaized.net//images/wappen/small/3709.png?lm=1408655116,2
52,Girona FC,https://tmssl.akamaized.net//images/wappen/head/12321.png?lm=1730455718,https://tmssl.akamaized.net//images/wappen/small/12321.png?lm=1730455718,2
53,RCD Espanyol Barcelona,https://tmssl.akamaized.net//images/wappen/head/714.png?lm=1406966369,https://tmssl.akamaized.net//images/wappen/small/714.png?lm=1406966369,2
54,RCD Mallorca,https://tmssl.akamaized.net//images/wappen/head/237.png?lm=1407484750,https://tmssl.akamaized.net//images/wappen/small/237.png?lm=1407484750,2
55,Rayo Vallecano,https://tmssl.akamaized.net//images/wappen/head/367.png?lm=1653488445,https://tmssl.akamaized.net//images/wappen/small/367.png?lm=1653488445,2
56,Real Betis Balompié,https://tmssl.akamaized.net//images/wappen/head/150.png?lm=1663358526,https://tmssl.akamaized.net//images/wappen/small/150.png?lm=1663358526,2
57,Real Madrid,https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,https://tmssl.akamaized.net//images/wappen/small/418.png?lm=1729684474,2
58,Real Sociedad,https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,https://tmssl.akamaized.net//images/wappen/small/681.png?lm=1614795530,2
59,Real Valladolid CF,https://tmssl.akamaized.net//images/wappen/head/366.png?lm=1720163563,https://tmssl.akamaized.net//images/wappen/small/366.png?lm=1720163563,2
60,Sevilla FC,https://tmssl.akamaized.net//images/wappen/head/368.png?lm=1730896593,https://tmssl.akamaized.net//images/wappen/small/368.png?lm=1730896593,2
61,UD Las Palmas,https://tmssl.akamaized.net//images/wappen/head/472.png?lm=1407484865,https://tmssl.akamaized.net//images/wappen/small/472.png?lm=1407484865,2
62,Valencia CF,https://tmssl.akamaized.net//images/wappen/head/1049.png?lm=1406966320,https://tmssl.akamaized.net//images/wappen/small/1049.png?lm=1406966320,2
63,Villarreal CF,https://tmssl.akamaized.net//images/wappen/head/1050.png?lm=1408655310,https://tmssl.akamaized.net//images/wappen/small/1050.png?lm=1408655310,2
64,1.FC Heidenheim 1846,https://tmssl.akamaized.net//images/wappen/head/2036.png?lm=1685457789,https://tmssl.akamaized.net//images/wappen/small/2036.png?lm=1685457789,3
65,1.FC Union Berlin,https://tmssl.akamaized.net//images/wappen/head/89.png?lm=1402956210,https://tmssl.akamaized.net//images/wappen/small/89.png?lm=1402956210,3
66,1.FSV Mainz 05,https://tmssl.akamaized.net//images/wappen/head/39.png?lm=1564748880,https://tmssl.akamaized.net//images/wappen/small/39.png?lm=1564748880,3
67,Bayer 04 Leverkusen,https://tmssl.akamaized.net//images/wappen/head/15.png?lm=1710156317,https://tmssl.akamaized.net//images/wappen/small/15.png?lm=1710156317,3
68,Bayern Munich,https://tmssl.akamaized.net//images/wappen/head/27_1498251266.png?lm=1498251266,https://tmssl.akamaized.net//images/wappen/small/27_1498251266.png?lm=1498251266,3
69,Borussia Dortmund,https://tmssl.akamaized.net//images/wappen/head/16.png?lm=1396275280,https://tmssl.akamaized.net//images/wappen/small/16.png?lm=1396275280,3
70,Borussia Mönchengladbach,https://tmssl.akamaized.net//images/wappen/head/18.png?lm=1656585796,https://tmssl.akamaized.net//images/wappen/small/18.png?lm=1656585796,3
71,Eintracht Frankfurt,https://tmssl.akamaized.net//images/wappen/head/24.png?lm=1700074979,https://tmssl.akamaized.net//images/wappen/small/24.png?lm=1700074979,3
72,FC Augsburg,https://tmssl.akamaized.net//images/wappen/head/167.png?lm=1656582897,https://tmssl.akamaized.net//images/wappen/small/167.png?lm=1656582897,3
73,FC St. Pauli,https://tmssl.akamaized.net//images/wappen/head/35.png?lm=1521036360,https://tmssl.akamaized.net//images/wappen/small/35.png?lm=1521036360,3
74,Holstein Kiel,https://tmssl.akamaized.net//images/wappen/head/269.png?lm=1544480289,https://tmssl.akamaized.net//images/wappen/small/269.png?lm=1544480289,3
75,RB Leipzig,https://tmssl.akamaized.net//images/wappen/head/23826.png?lm=1619431624,https://tmssl.akamaized.net//images/wappen/small/23826.png?lm=1619431624,3
76,SC Freiburg,https://tmssl.akamaized.net//images/wappen/head/60.png?lm=1517249279,https://tmssl.akamaized.net//images/wappen/small/60.png?lm=1517249279,3
77,SV Werder Bremen,https://tmssl.akamaized.net//images/wappen/head/86.png?lm=1403082298,https://tmssl.akamaized.net//images/wappen/small/86.png?lm=1403082298,3
78,TSG 1899 Hoffenheim,https://tmssl.akamaized.net//images/wappen/head/533.png?lm=1675591766,https://tmssl.akamaized.net//images/wappen/small/533.png?lm=1675591766,3
79,VfB Stuttgart,https://tmssl.akamaized.net//images/wappen/head/79.png?lm=1680587427,https://tmssl.akamaized.net//images/wappen/small/79.png?lm=1680587427,3
80,VfL Bochum,https://tmssl.akamaized.net//images/wappen/head/80.png?lm=1656583090,https://tmssl.akamaized.net//images/wappen/small/80.png?lm=1656583090,3
81,VfL Wolfsburg,https://tmssl.akamaized.net//images/wappen/head/82.png?lm=1503060755,https://tmssl.akamaized.net//images/wappen/small/82.png?lm=1503060755,3
82,AC Milan,https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,https://tmssl.akamaized.net//images/wappen/small/5.png?lm=1605166627,4
83,AC Monza,https://tmssl.akamaized.net//images/wappen/head/2919.png?lm=1562072734,https://tmssl.akamaized.net//images/wappen/small/2919.png?lm=1562072734,4
84,ACF Fiorentina,https://tmssl.akamaized.net//images/wappen/head/430.png?lm=1722844765,https://tmssl.akamaized.net//images/wappen/small/430.png?lm=1722844765,4
85,AS Roma,https://tmssl.akamaized.net//images/wappen/head/12.png?lm=1701079293,https://tmssl.akamaized.net//images/wappen/small/12.png?lm=1701079293,4
86,Atalanta BC,https://tmssl.akamaized.net//images/wappen/head/800.png?lm=1438547428,https://tmssl.akamaized.net//images/wappen/small/800.png?lm=1438547428,4
87,Bologna FC 1909,https://tmssl.akamaized.net//images/wappen/head/1025.png?lm=1626441324,https://tmssl.akamaized.net//images/wappen/small/1025.png?lm=1626441324,4
88,Cagliari Calcio,https://tmssl.akamaized.net//images/wappen/head/1390.png?lm=1626441409,https://tmssl.akamaized.net//images/wappen/small/1390.png?lm=1626441409,4
89,Como 1907,https://tmssl.akamaized.net//images/wappen/head/1047.png?lm=1565704078,https://tmssl.akamaized.net//images/wappen/small/1047.png?lm=1565704078,4
90,FC Empoli,https://tmssl.akamaized.net//images/wappen/head/749.png?lm=1626441481,https://tmssl.akamaized.net//images/wappen/small/749.png?lm=1626441481,4
91,Genoa CFC,https://tmssl.akamaized.net//images/wappen/head/252.png?lm=1655305880,https://tmssl.akamaized.net//images/wappen/small/252.png?lm=1655305880,4
92,Hellas Verona,https://tmssl.akamaized.net//images/wappen/head/276.png?lm=1617228746,https://tmssl.akamaized.net//images/wappen/small/276.png?lm=1617228746,4
93,Inter Milan,https://tmssl.akamaized.net//images/wappen/head/46.png?lm=1618900989,https://tmssl.akamaized.net//images/wappen/small/46.png?lm=1618900989,4
94,Juventus FC,https://tmssl.akamaized.net//images/wappen/head/506.png?lm=1626441487,https://tmssl.akamaized.net//images/wappen/small/506.png?lm=1626441487,4
95,Parma Calcio 1913,https://tmssl.akamaized.net//images/wappen/head/130.png?lm=1530945992,https://tmssl.akamaized.net//images/wappen/small/130.png?lm=1530945992,4
96,SS Lazio,https://tmssl.akamaized.net//images/wappen/head/398.png?lm=1601537785,https://tmssl.akamaized.net//images/wappen/small/398.png?lm=1601537785,4
97,SSC Napoli,https://tmssl.akamaized.net//images/wappen/head/6195_1720450885.png?lm=1720450885,https://tmssl.akamaized.net//images/wappen/small/6195_1720450885.png?lm=1720450885,4
98,Torino FC,https://tmssl.akamaized.net//images/wappen/head/416.png?lm=1438548174,https://tmssl.akamaized.net//images/wappen/small/416.png?lm=1438548174,4
99,US Lecce,https://tmssl.akamaized.net//images/wappen/head/1005.png?lm=1689169528,https://tmssl.akamaized.net//images/wappen/small/1005.png?lm=1689169528,4
100,Udinese Calcio,https://tmssl.akamaized.net//images/wappen/head/410.png?lm=1688982584,https://tmssl.akamaized.net//images/wappen/small/410.png?lm=1688982584,4
101,Venezia FC,https://tmssl.akamaized.net//images/wappen/head/607.png?lm=1657392944,https://tmssl.akamaized.net//images/wappen/small/607.png?lm=1657392944,4
102,AJ Auxerre,https://tmssl.akamaized.net//images/wappen/head/290.png?lm=1635851977,https://tmssl.akamaized.net//images/wappen/small/290.png?lm=1635851977,5
103,AS Monaco,https://tmssl.akamaized.net//images/wappen/head/162.png?lm=1654781919,https://tmssl.akamaized.net//images/wappen/small/162.png?lm=1654781919,5
104,AS Saint-Étienne,https://tmssl.akamaized.net//images/wappen/head/618.png?lm=1658260152,https://tmssl.akamaized.net//images/wappen/small/618.png?lm=1658260152,5
105,Angers SCO,https://tmssl.akamaized.net//images/wappen/head/1420.png?lm=1687525425,https://tmssl.akamaized.net//images/wappen/small/1420.png?lm=1687525425,5
106,FC Nantes,https://tmssl.akamaized.net//images/wappen/head/995.png?lm=1581355747,https://tmssl.akamaized.net//images/wappen/small/995.png?lm=1581355747,5
107,FC Toulouse,https://tmssl.akamaized.net//images/wappen/head/415.png?lm=1530117274,https://tmssl.akamaized.net//images/wappen/small/415.png?lm=1530117274,5
108,LOSC Lille,https://tmssl.akamaized.net//images/wappen/head/1082.png?lm=1529521041,https://tmssl.akamaized.net//images/wappen/small/1082.png?lm=1529521041,5
109,Le Havre AC,https://tmssl.akamaized.net//images/wappen/head/738.png?lm=1408780648,https://tmssl.akamaized.net//images/wappen/small/738.png?lm=1408780648,5
110,Montpellier HSC,https://tmssl.akamaized.net//images/wappen/head/969_1720105245.png?lm=1720105247,https://tmssl.akamaized.net//images/wappen/small/969_1720105245.png?lm=1720105247,5
111,OGC Nice,https://tmssl.akamaized.net//images/wappen/head/417.png?lm=1408779490,https://tmssl.akamaized.net//images/wappen/small/417.png?lm=1408779490,5
112,Olympique Lyon,https://tmssl.akamaized.net//images/wappen/head/1041.png?lm=1656668172,https://tmssl.akamaized.net//images/wappen/small/1041.png?lm=1656668172,5
113,Olympique Marseille,https://tmssl.akamaized.net//images/wappen/head/244.png?lm=1485642163,https://tmssl.akamaized.net//images/wappen/small/244.png?lm=1485642163,5
114,Paris Saint-Germain,https://tmssl.akamaized.net//images/wappen/head/583_1522053508.png?lm=1522053508,https://tmssl.akamaized.net//images/wappen/small/583_1522053508.png?lm=1522053508,5
115,RC Lens,https://tmssl.akamaized.net//images/wappen/head/826.png?lm=1595457059,https://tmssl.akamaized.net//images/wappen/small/826.png?lm=1595457059,5
116,RC Strasbourg Alsace,https://tmssl.akamaized.net//images/wappen/head/667.png?lm=1664991833,https://tmssl.akamaized.net//images/wappen/small/667.png?lm=1664991833,5
117,Stade Brestois 29,https://tmssl.akamaized.net//images/wappen/head/3911.png?lm=1408780312,https://tmssl.akamaized.net//images/wappen/small/3911.png?lm=1408780312,5
118,Stade Reims,https://tmssl.akamaized.net//images/wappen/head/1421.png?lm=1592601839,https://tmssl.akamaized.net//images/wappen/small/1421.png?lm=1592601839,5
119,Stade Rennais FC,https://tmssl.akamaized.net//images/wappen/head/273.png?lm=1691503972,https://tmssl.akamaized.net//images/wappen/small/273.png?lm=1691503972,5
120,Avs Futebol,https://tmssl.akamaized.net//images/wappen/head/110302.png?lm=1698968034,https://tmssl.akamaized.net//images/wappen/small/110302.png?lm=1698968034,6
121,Boavista FC,https://tmssl.akamaized.net//images/wappen/head/2503.png?lm=1480959207,https://tmssl.akamaized.net//images/wappen/small/2503.png?lm=1480959207,6
122,CD Nacional,https://tmssl.akamaized.net//images/wappen/head/982.png?lm=1549988602,https://tmssl.akamaized.net//images/wappen/small/982.png?lm=1549988602,6
123,CD Santa Clara,https://tmssl.akamaized.net//images/wappen/head/2423_1718909310.png?lm=1718909310,https://tmssl.akamaized.net//images/wappen/small/2423_1718909310.png?lm=1718909310,6
124,CF Estrela Amadora,https://tmssl.akamaized.net//images/wappen/head/2431.png?lm=1598342709,https://tmssl.akamaized.net//images/wappen/small/2431.png?lm=1598342709,6
125,Casa Pia AC,https://tmssl.akamaized.net//images/wappen/head/3268.png?lm=1663076157,https://tmssl.akamaized.net//images/wappen/small/3268.png?lm=1663076157,6
126,Estoril Praia,https://tmssl.akamaized.net//images/wappen/head/1465.png?lm=1534340702,https://tmssl.akamaized.net//images/wappen/small/1465.png?lm=1534340702,6
127,FC Arouca,https://tmssl.akamaized.net//images/wappen/head/8024.png?lm=1530096604,https://tmssl.akamaized.net//images/wappen/small/8024.png?lm=1530096604,6
128,FC Famalicão,https://tmssl.akamaized.net//images/wappen/head/3329.png?lm=1565881258,https://tmssl.akamaized.net//images/wappen/small/3329.png?lm=1565881258,6
129,FC Porto,https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,https://tmssl.akamaized.net//images/wappen/small/720.png?lm=1486310161,6
130,Gil Vicente FC,https://tmssl.akamaized.net//images/wappen/head/2424.png?lm=1624283300,https://tmssl.akamaized.net//images/wappen/small/2424.png?lm=1624283300,6
131,Moreirense FC,https://tmssl.akamaized.net//images/wappen/head/979.png?lm=1552324606,https://tmssl.akamaized.net//images/wappen/small/979.png?lm=1552324606,6
132,Rio Ave FC,https://tmssl.akamaized.net//images/wappen/head/2425.png?lm=1516613968,https://tmssl.akamaized.net//images/wappen/small/2425.png?lm=1516613968,6
133,SC Braga,https://tmssl.akamaized.net//images/wappen/head/1075.png?lm=1432893871,https://tmssl.akamaized.net//images/wappen/small/1075.png?lm=1432893871,6
134,SC Farense,https://tmssl.akamaized.net//images/wappen/head/4294.png?lm=1550150253,https://tmssl.akamaized.net//images/wappen/small/4294.png?lm=1550150253,6
135,SL Benfica,https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,https://tmssl.akamaized.net//images/wappen/small/294.png?lm=1535908439,6
136,Sporting CP,https://tmssl.akamaized.net//images/wappen/head/336.png?lm=1621513752,https://tmssl.akamaized.net//images/wappen/small/336.png?lm=1621513752,6
137,Vitória Guimarães SC,https://tmssl.akamaized.net//images/wappen/head/2420.png?lm=1432894021,https://tmssl.akamaized.net//images/wappen/small/2420.png?lm=1432894021,6
138,AZ Alkmaar,https://tmssl.akamaized.net//images/wappen/head/1090.png?lm=1586848339,https://tmssl.akamaized.net//images/wappen/small/1090.png?lm=1586848339,7
139,Ajax Amsterdam,https://tmssl.akamaized.net//images/wappen/head/610_1731923645.png?lm=1731923645,https://tmssl.akamaized.net//images/wappen/small/610_1731923645.png?lm=1731923645,7
140,Almere City FC,https://tmssl.akamaized.net//images/wappen/head/723.png?lm=1588851577,https://tmssl.akamaized.net//images/wappen/small/723.png?lm=1588851577,7
141,FC Groningen,https://tmssl.akamaized.net//images/wappen/head/202.png?lm=1657052745,https://tmssl.akamaized.net//images/wappen/small/202.png?lm=1657052745,7
142,FC Utrecht,https://tmssl.akamaized.net//images/wappen/head/200.png?lm=1628450351,https://tmssl.akamaized.net//images/wappen/small/200.png?lm=1628450351,7
143,Feyenoord Rotterdam,https://tmssl.akamaized.net//images/wappen/head/234_1722422152.png?lm=1722422152,https://tmssl.akamaized.net//images/wappen/small/234_1722422152.png?lm=1722422152,7
144,Fortuna Sittard,https://tmssl.akamaized.net//images/wappen/head/385.png?lm=1610789891,https://tmssl.akamaized.net//images/wappen/small/385.png?lm=1610789891,7
145,Go Ahead Eagles,https://tmssl.akamaized.net//images/wappen/head/1435.png?lm=1540316767,https://tmssl.akamaized.net//images/wappen/small/1435.png?lm=1540316767,7
146,Heracles Almelo,https://tmssl.akamaized.net//images/wappen/head/1304.png?lm=1488213735,https://tmssl.akamaized.net//images/wappen/small/1304.png?lm=1488213735,7
147,NAC Breda,https://tmssl.akamaized.net//images/wappen/head/132.png?lm=1667313213,https://tmssl.akamaized.net//images/wappen/small/132.png?lm=1667313213,7
148,NEC Nijmegen,https://tmssl.akamaized.net//images/wappen/head/467.png?lm=1460302949,https://tmssl.akamaized.net//images/wappen/small/467.png?lm=1460302949,7
149,PEC Zwolle,https://tmssl.akamaized.net//images/wappen/head/1269.png?lm=1610790473,https://tmssl.akamaized.net//images/wappen/small/1269.png?lm=1610790473,7
150,PSV Eindhoven,https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,https://tmssl.akamaized.net//images/wappen/small/383.png?lm=1682925949,7
151,RKC Waalwijk,https://tmssl.akamaized.net//images/wappen/head/235.png?lm=1435505083,https://tmssl.akamaized.net//images/wappen/small/235.png?lm=1435505083,7
152,SC Heerenveen,https://tmssl.akamaized.net//images/wappen/head/306.png?lm=1655978084,https://tmssl.akamaized.net//images/wappen/small/306.png?lm=1655978084,7
153,Sparta Rotterdam,https://tmssl.akamaized.net//images/wappen/head/468.png?lm=1485262132,https://tmssl.akamaized.net//images/wappen/small/468.png?lm=1485262132,7
154,Twente Enschede FC,https://tmssl.akamaized.net//images/wappen/head/317.png?lm=1610789581,https://tmssl.akamaized.net//images/wappen/small/317.png?lm=1610789581,7
155,Willem II Tilburg,https://tmssl.akamaized.net//images/wappen/head/403.png?lm=1686931031,https://tmssl.akamaized.net//images/wappen/small/403.png?lm=1686931031,7
